vehicle_id,vehicle_number,lap,speed
GR86-047-21,21,11,131.4338291605302
GR86-047-21,21,12,131.14010279001468
GR86-047-21,21,13,94.90305496828752
GR86-047-21,21,14,90.9555532994924
GR86-047-21,21,15,130.250306122449
GR86-047-21,21,16,131.27895741556534
GR86-047-21,21,17,131.62373156342184
GR86-047-21,21,18,129.76545058139536
GR86-047-21,21,19,78.88059964726632
GR86-047-21,21,20,16.549090909090907
GR86-049-88,88,1,92.94018595041322
GR86-049-88,88,2,89.35345544554455
GR86-049-88,88,3,123.75297783933517
GR86-049-88,88,4,130.8148973607038
GR86-049-88,88,5,131.29382697947213
GR86-049-88,88,6,131.03703976435935
GR86-049-88,88,7,131.32417033773862
GR86-049-88,88,8,129.09933429811866
GR86-049-88,88,9,129.33471698113206
GR86-049-88,88,10,131.06676991150442
GR86-049-88,88,11,128.64176811594203
GR86-049-88,88,12,129.82177583697234
GR86-049-88,88,13,102.78559863169897
GR86-049-88,88,14,92.17369498464687
GR86-049-88,88,15,130.59604685212298
GR86-049-88,88,16,129.94940145985402
GR86-049-88,88,17,132.030412979351
GR86-049-88,88,18,129.53686676427526
GR86-049-88,88,19,76.40058873720137
GR86-049-88,88,20,12.723644067796611
GR86-051-71,71,1,69.23530046224961
GR86-051-71,71,2,128.44432063263838
GR86-051-71,71,3,131.27999468932555
GR86-051-71,71,4,131.2904062126643
GR86-051-71,71,5,96.92744853737811
GR86-051-71,71,6,26.303903068540293
GR86-051-71,71,7,130.68238653001464
GR86-051-71,71,8,131.35955752212388
GR86-051-71,71,9,131.56457100591714
GR86-051-71,71,10,131.6137278106509
GR86-051-71,71,11,127.20203722854188
GR86-051-71,71,12,88.32193313953488
GR86-051-71,71,13,91.08573926868044
GR86-057-57,57,1,95.906295503212
GR86-057-57,57,2,89.70373493975903
GR86-057-57,57,3,121.82029972752045
GR86-057-57,57,4,126.1470821529745
GR86-057-57,57,5,127.229757489301
GR86-057-57,57,6,128.53838848920864
GR86-057-57,57,7,127.0820512820513
GR86-057-57,57,8,127.931776504298
GR86-057-57,57,9,128.70387608069166
GR86-057-57,57,10,128.2560975609756
